Time [s],Velocity [km/h],Battery_Voltage [V],Acceleration_rms,State
4310,44.57813,385.40423,0,ACTIVE
4311,44.53566,385.23895,0,ACTIVE
4312,44.52923,385.03893,0,ACTIVE
4313,44.52446,384.80838,0,ACTIVE
4314,44.5,384.50838,0,ACTIVE
4315,44.59817,384.17783,0,ACTIVE
4316,44.6427,383.77781,0,ACTIVE
4317,44.71432,383.33197,0,ACTIVE
4318,44.78125,382.78194,0,ACTIVE
4319,44.87943,382.26247,0,ACTIVE
4320,45.06906,381.81245,0,ACTIVE
4321,45.16955,381.37772,0,ACTIVE
4322,45.38387,380.97772,0,ACTIVE
4323,45.55347,380.60828,0,ACTIVE
4324,45.73207,380.30825,0,ACTIVE
4325,45.90395,380.03882,0,ACTIVE
4326,46.12056,379.83882,0,ACTIVE
4327,46.34591,379.63882,0,ACTIVE
4328,46.51108,379.43881,0,ACTIVE
4329,46.76781,379.2541,0,ACTIVE
4330,47.01779,379.1041,0,ACTIVE
4331,47.23662,379.0153,0,ACTIVE
4332,47.39955,379.0653,0,ACTIVE
4333,47.56915,379.31427,0,ACTIVE
4334,47.84821,380.01427,0,ACTIVE
4335,47.96429,380.63775,0,ACTIVE
4336,47.97543,381.08777,0,ACTIVE
4337,48.19643,381.5378,0,ACTIVE
4338,48.3125,381.98785,0,ACTIVE
4339,48.34151,382.42256,0,ACTIVE
4340,48.3549,382.82256,0,ACTIVE
4341,48.35271,383.1766,0,ACTIVE
4342,48.44644,383.4266,0,ACTIVE
4343,48.39959,383.61532,0,ACTIVE
4344,48.43967,383.66532,0,ACTIVE
4345,48.4174,383.77663,0,ACTIVE
4346,48.39959,384.02663,0,ACTIVE
4347,48.37717,384.26131,0,ACTIVE
4348,48.3996,384.46133,0,ACTIVE
4349,48.375,384.6,0,ACTIVE
4350,48.375,384.6,0,ACTIVE
4351,48.29688,384.6,0,ACTIVE
4352,48.27675,384.6,0,ACTIVE
4353,48.25661,384.63068,0,ACTIVE
4354,48.192,384.73069,0,ACTIVE
4355,48.20974,384.81535,0,ACTIVE
4356,48.13161,384.86535,0,ACTIVE
4357,48.1205,384.88465,0,ACTIVE
4358,48.09375,384.83465,0,ACTIVE
4359,48.02466,384.81535,0,ACTIVE
4360,48.02674,384.86535,0,ACTIVE
4361,47.97533,384.86929,0,ACTIVE
4362,47.95518,384.76928,0,ACTIVE
4363,47.95313,384.71536,0,ACTIVE
4364,47.87952,384.76536,0,ACTIVE
4365,47.8972,384.8,0,ACTIVE
4366,47.83922,384.8,0,ACTIVE
4367,47.79235,384.8,0,ACTIVE
4368,47.80796,384.8,0,ACTIVE
4369,47.75656,384.8,0,ACTIVE
4370,47.72329,384.8,0,ACTIVE
4371,47.72329,384.78463,0,ACTIVE
4372,47.67842,384.73463,0,ACTIVE
4373,47.67188,384.71538,0,ACTIVE
4374,47.69857,384.76538,0,ACTIVE
4375,47.67188,384.78462,0,ACTIVE
4376,47.68295,384.73462,0,ACTIVE
4377,47.6074,384.65384,0,ACTIVE
4378,47.70964,384.50384,0,ACTIVE
4379,47.65625,384.35383,0,ACTIVE
4380,47.72981,384.20382,0,ACTIVE
4381,47.79036,384.00763,0,ACTIVE
4382,47.78581,383.70763,0,ACTIVE
4383,47.86394,383.37686,0,ACTIVE
4384,47.91536,382.97694,0,ACTIVE
4385,48.02668,382.57698,0,ACTIVE
4386,48.14975,382.17692,0,ACTIVE
4387,48.28582,381.79225,0,ACTIVE
4388,48.43557,381.44218,0,ACTIVE
4389,48.58271,381.15377,0,ACTIVE
4390,48.705,381.00377,0,ACTIVE
4391,48.85752,380.85377,0,ACTIVE
4392,49.03584,380.70377,0,ACTIVE
4393,49.24541,380.58459,0,ACTIVE
4394,49.38879,380.53458,0,ACTIVE
4395,49.52941,380.63877,0,ACTIVE
4396,49.71231,381.08875,0,ACTIVE
4397,49.82169,381.56957,0,ACTIVE
4398,49.92648,382.1196,0,ACTIVE
4399,50.02483,382.65417,0,ACTIVE
4400,50.02483,383.15407,0,ACTIVE
4401,50.11758,383.62323,0,ACTIVE
4402,50.14063,384.02333,0,ACTIVE
4403,50.10938,384.37713,0,ACTIVE
4404,50.1314,384.62714,0,ACTIVE
4405,50.09837,384.93888,0,ACTIVE
4406,50.07637,385.3889,0,ACTIVE
4407,50.0845,385.93151,0,ACTIVE
4408,49.98438,386.68148,0,ACTIVE
4409,49.84085,387.2463,0,ACTIVE
4410,49.72048,387.39632,0,ACTIVE
4411,49.60475,387.62344,0,ACTIVE
4412,49.45661,388.02304,0,ACTIVE
4413,49.28589,388.43824,0,ACTIVE
4414,49.06714,388.88869,0,ACTIVE
4415,48.91723,389.29268,0,ACTIVE
4416,48.69383,389.59271,0,ACTIVE
4417,48.45313,389.76909,0,ACTIVE
4418,48.28462,389.66908,0,ACTIVE
4419,48.02363,389.6,0,ACTIVE
4420,47.76269,389.6,0,ACTIVE
4421,47.5266,389.56909,0,ACTIVE
4422,47.32976,389.46908,0,ACTIVE
4423,47.11733,389.36907,0,ACTIVE
4424,46.8454,389.26906,0,ACTIVE
4425,46.66255,389.16906,0,ACTIVE
4426,46.4438,389.06907,0,ACTIVE
4427,46.19379,389.01547,0,ACTIVE
4428,46.07041,389.06547,0,ACTIVE
4429,45.79851,389.08454,0,ACTIVE
4430,45.63754,389.03454,0,ACTIVE
4431,45.42188,389,0,ACTIVE
4432,45.19226,389,0,ACTIVE
4433,44.99281,388.98452,0,ACTIVE
4434,44.73438,388.93452,0,ACTIVE
4435,44.60469,388.83807,0,ACTIVE
4436,44.38125,388.63804,0,ACTIVE
4437,44.24531,388.45352,0,ACTIVE
4438,44.09375,388.30352,0,ACTIVE
4439,43.91404,388.10705,0,ACTIVE
4440,43.7734,387.80702,0,ACTIVE
4441,43.59844,387.6,0,ACTIVE
4442,43.46405,387.6,0,ACTIVE
4443,43.34055,387.5845,0,ACTIVE
4444,43.20934,387.5345,0,ACTIVE
4445,43.10468,387.5155,0,ACTIVE
4446,42.99058,387.56551,0,ACTIVE
4447,42.85938,387.61551,0,ACTIVE
4448,42.75619,387.66551,0,ACTIVE
4449,42.64682,387.77757,0,ACTIVE
4450,42.42481,388.02756,0,ACTIVE
4451,42.24528,388.29307,0,ACTIVE
4452,42.0218,388.59312,0,ACTIVE
4453,41.86084,388.90868,0,ACTIVE
4454,41.6359,389.2587,0,ACTIVE
4455,41.47492,389.62423,0,ACTIVE
4456,41.20455,390.02419,0,ACTIVE
4457,40.97018,390.54834,0,ACTIVE
4458,40.57146,391.34842,0,ACTIVE
4459,40.24671,391.65151,0,ACTIVE
4460,39.83094,390.85147,0,ACTIVE
4461,39.56536,390.08252,0,ACTIVE
4462,39.29688,389.38256,0,ACTIVE
4463,39.16239,388.88447,0,ACTIVE
4464,38.92663,388.83446,0,ACTIVE
4465,38.77651,388.73783,0,ACTIVE
4466,38.58425,388.53785,0,ACTIVE
4467,38.42935,388.12037,0,ACTIVE
4468,38.32813,387.22037,0,ACTIVE
4469,38.27515,386.49124,0,ACTIVE
4470,38.23913,386.14121,0,ACTIVE
4471,38.23438,385.82227,0,ACTIVE
4472,38.21875,385.57226,0,ACTIVE
4473,38.23438,385.32225,0,ACTIVE
4474,38.23782,385.07227,0,ACTIVE
4475,38.27517,384.80673,0,ACTIVE
4476,38.30772,384.50671,0,ACTIVE
4477,38.40625,384.2689,0,ACTIVE
4478,38.41103,384.1689,0,ACTIVE
4479,38.52041,384.0378,0,ACTIVE
4480,38.52997,383.8378,0,ACTIVE
4481,38.67061,383.7311,0,ACTIVE
4482,38.70791,383.83112,0,ACTIVE
4483,38.79688,384.02453,0,ACTIVE
4484,38.82813,384.42455,0,ACTIVE
4485,38.85458,384.98023,0,ACTIVE
4486,38.79208,385.88014,0,ACTIVE
4487,38.78852,386.96685,0,ACTIVE
4488,38.57332,388.467,0,ACTIVE
4489,38.31016,389.92039,0,ACTIVE
4490,37.92791,391.27039,0,ACTIVE
4491,37.50241,392.48026,0,ACTIVE
4492,36.9784,393.38026,0,ACTIVE
4493,36.33063,393.93771,0,ACTIVE
4494,35.74756,393.73768,0,ACTIVE
4495,35.20671,393.52208,0,ACTIVE
4496,34.67653,393.27211,0,ACTIVE
4497,34.11655,393.0377,0,ACTIVE
4498,33.62736,392.8377,0,ACTIVE
4499,33.11773,392.63769,0,ACTIVE
4500,32.61285,392.43767,0,ACTIVE
4501,32.15972,392.23765,0,ACTIVE
4502,31.69945,392.03763,0,ACTIVE
4503,31.26197,391.91559,0,ACTIVE
4504,30.77272,391.96558,0,ACTIVE
4505,30.24636,392.03115,0,ACTIVE
4506,29.73063,392.13116,0,ACTIVE
4507,29.2619,392.2,0,ACTIVE
4508,28.75925,392.2,0,ACTIVE
4509,28.19937,392.18442,0,ACTIVE
4510,27.63312,392.13442,0,ACTIVE
4511,27.08625,392.06883,0,ACTIVE
4512,26.47574,391.96882,0,ACTIVE
4513,25.94452,391.88441,0,ACTIVE
4514,25.3712,391.83441,0,ACTIVE
4515,24.71494,391.78441,0,ACTIVE
4516,24.17021,391.73441,0,ACTIVE
4517,23.61148,391.66883,0,ACTIVE
4518,22.97569,391.56882,0,ACTIVE
4519,22.42395,391.46881,0,ACTIVE
4520,21.84581,391.3688,0,ACTIVE
4521,21.24138,391.17517,0,ACTIVE
4522,20.69928,390.77521,0,ACTIVE
4523,20.23155,390.32844,0,ACTIVE
4524,19.84962,389.77838,0,ACTIVE
4525,19.54299,389.29076,0,ACTIVE
4526,19.22461,388.94074,0,ACTIVE
4527,19.05273,388.60634,0,ACTIVE
4528,18.89648,388.30636,0,ACTIVE
4529,18.75593,388.02197,0,ACTIVE
4530,18.69823,387.77194,0,ACTIVE
4531,18.6875,387.53754,0,ACTIVE
4532,18.52635,387.33753,0,ACTIVE
4533,18.49511,387.2,0,ACTIVE
4534,18.3223,387.2,0,ACTIVE
4535,18.15625,387.15315,0,ACTIVE
4536,18.05178,387.00314,0,ACTIVE
4537,17.95803,386.79063,0,ACTIVE
4538,17.98348,386.44065,0,ACTIVE
4539,17.97856,385.74697,0,ACTIVE
4540,18.02544,384.29683,0,ACTIVE
4541,18.42504,382.79981,0,ACTIVE
4542,18.93898,381.19973,0,ACTIVE
4543,19.66932,379.83419,0,ACTIVE
4544,20.27289,378.98415,0,ACTIVE
4545,20.94473,378.27489,0,ACTIVE
4546,21.76228,377.87491,0,ACTIVE
4547,22.52381,377.45928,0,ACTIVE
4548,23.28948,377.00926,0,ACTIVE
4549,24.09131,376.55924,0,ACTIVE
4550,24.80513,376.10924,0,ACTIVE
4551,25.61103,375.70616,0,ACTIVE
4552,26.42931,375.40614,0,ACTIVE
4553,27.21038,375.07484,0,ACTIVE
4554,27.93019,374.67484,0,ACTIVE
4555,28.70009,374.19659,0,ACTIVE
4556,29.52329,373.54653,0,ACTIVE
4557,30.29956,372.94347,0,ACTIVE
4558,31.11137,372.44352,0,ACTIVE
4559,31.9452,371.97482,0,ACTIVE
4560,32.72154,371.57476,0,ACTIVE
4561,33.52909,371.19039,0,ACTIVE
4562,34.27916,370.8404,0,ACTIVE
4563,35.13281,370.5062,0,ACTIVE
4564,35.93044,370.20662,0,ACTIVE
4565,36.67965,369.90691,0,ACTIVE
4566,37.44114,369.60689,0,ACTIVE
4567,38.19042,369.30688,0,ACTIVE
4568,39.00364,369.00686,0,ACTIVE
4569,39.73233,368.72238,0,ACTIVE
4570,40.47744,368.47239,0,ACTIVE
4571,41.22177,368.22241,0,ACTIVE
4572,41.9824,367.97243,0,ACTIVE
4573,42.69041,367.78449,0,ACTIVE
4574,43.4199,367.73447,0,ACTIVE
4575,44.16993,367.79321,0,ACTIVE
4576,44.8575,368.09319,0,ACTIVE
4577,45.53996,368.31553,0,ACTIVE
4578,46.1494,368.36553,0,ACTIVE
4579,46.80625,368.43106,0,ACTIVE
4580,47.41005,368.53108,0,ACTIVE
4581,47.96631,368.72424,0,ACTIVE
4582,48.58696,369.12384,0,ACTIVE
4583,49.1445,369.70922,0,ACTIVE
4584,49.61942,370.71028,0,ACTIVE
4585,50.03012,371.78873,0,ACTIVE
4586,50.41578,373.03867,0,ACTIVE
4587,50.77567,374.30389,0,ACTIVE
4588,51.06197,375.60298,0,ACTIVE
4589,51.28125,376.76309,0,ACTIVE
4590,51.43699,377.61313,0,ACTIVE
4591,51.62954,378.41673,0,ACTIVE
4592,51.73387,379.11677,0,ACTIVE
4593,51.91684,379.80146,0,ACTIVE
4594,51.99496,380.45194,0,ACTIVE
4595,51.99495,380.97775,0,ACTIVE
4596,52.11995,381.2276,0,ACTIVE
4597,52.20865,381.431,0,ACTIVE
4598,52.20819,381.53102,0,ACTIVE
4599,52.28078,381.64655,0,ACTIVE
4600,52.3125,381.79655,0,ACTIVE
4601,52.31757,381.91552,0,ACTIVE
4602,52.37459,381.96553,0,ACTIVE
4603,52.35891,382.01554,0,ACTIVE
4604,52.40117,382.06556,0,ACTIVE
4605,52.4375,382.1,0,ACTIVE
4606,52.48946,382.1,0,ACTIVE
4607,52.51563,382.11555,0,ACTIVE
4608,52.57813,382.16555,0,ACTIVE
4609,52.55741,382.21555,0,ACTIVE
4610,52.59375,382.26555,0,ACTIVE
4611,52.6875,382.28444,0,ACTIVE
4612,52.59884,382.23444,0,ACTIVE
4613,52.56724,382.21556,0,ACTIVE
4614,52.65625,382.26558,0,ACTIVE
4615,52.67698,382.31559,0,ACTIVE
4616,52.69771,382.36559,0,ACTIVE
4617,52.7551,382.4,0,ACTIVE
4618,52.73948,382.4,0,ACTIVE
4619,52.75,382.44674,0,ACTIVE
4620,52.84914,382.59677,0,ACTIVE
4621,52.875,382.7156,0,ACTIVE
4622,52.89575,382.76558,0,ACTIVE
4623,52.92699,382.83115,0,ACTIVE
4624,52.90087,382.93114,0,ACTIVE
4625,52.90625,382.98442,0,ACTIVE
4626,52.92724,382.93441,0,ACTIVE
4627,52.948,382.9,0,ACTIVE
4628,52.95313,382.9,0,ACTIVE
4629,53.00538,382.9,0,ACTIVE
4630,52.98438,382.9,0,ACTIVE
4631,52.94799,382.9,0,ACTIVE
4632,53.02591,382.9,0,ACTIVE
4633,53.04709,382.88441,0,ACTIVE
4634,53.0625,382.83443,0,ACTIVE
4635,53.10424,382.8,0,ACTIVE
4636,53.15608,382.8,0,ACTIVE
4637,53.11451,382.78438,0,ACTIVE
4638,53.18218,382.73438,0,ACTIVE
4639,53.25515,382.65313,0,ACTIVE
4640,53.26029,382.50313,0,ACTIVE
4641,53.33843,382.38438,0,ACTIVE
4642,53.40078,382.33439,0,ACTIVE
4643,53.44782,382.23756,0,ACTIVE
4644,53.49471,382.03747,0,ACTIVE
4645,53.63532,381.83742,0,ACTIVE
4646,53.63534,381.63743,0,ACTIVE
4647,53.66671,381.51564,0,ACTIVE
4648,53.84892,381.56564,0,ACTIVE
4649,53.90107,381.6,0,ACTIVE
4650,53.96358,381.6,0,ACTIVE
4651,54.0366,381.63127,0,ACTIVE
4652,54.08331,381.73126,0,ACTIVE
4653,54.13526,381.84689,0,ACTIVE
4654,54.1718,381.99689,0,ACTIVE
4655,54.09368,382.1,0,ACTIVE
4656,54.33859,382.1,0,ACTIVE
4657,54.41668,382.19393,0,ACTIVE
4658,54.4427,382.49391,0,ACTIVE
4659,54.47918,382.7313,0,ACTIVE
4660,54.53125,382.83131,0,ACTIVE
4661,54.57813,383.0096,0,ACTIVE
4662,54.54689,383.35953,0,ACTIVE
4663,54.59376,383.66253,0,ACTIVE
4664,54.6406,383.86246,0,ACTIVE
4665,54.58855,384.04683,0,ACTIVE
4666,54.5938,384.19693,0,ACTIVE
4667,54.56772,384.36266,0,ACTIVE
4668,54.54688,384.56266,0,ACTIVE
4669,54.50517,384.73133,0,ACTIVE
4670,54.55211,384.83134,0,ACTIVE
4671,54.46357,384.9,0,ACTIVE
4672,54.45294,384.9,0,ACTIVE
4673,54.41149,384.91564,0,ACTIVE
4674,54.33863,384.96563,0,ACTIVE
4675,54.30718,384.98437,0,ACTIVE
4676,54.28637,384.93434,0,ACTIVE
4677,54.22399,384.91568,0,ACTIVE
4678,54.18224,384.96568,0,ACTIVE
4679,54.18738,385.04703,0,ACTIVE
4680,54.14589,385.19705,0,ACTIVE
4681,54.05738,385.26863,0,ACTIVE
4682,54.07286,385.16865,0,ACTIVE
4683,54.01037,385.11567,0,ACTIVE
4684,53.9324,385.16568,0,ACTIVE
4685,53.91134,385.2,0,ACTIVE
4686,53.90098,385.2,0,ACTIVE
4687,53.84375,385.16859,0,ACTIVE
4688,53.76563,385.06859,0,ACTIVE
4689,53.61446,385,0,ACTIVE
4690,53.77618,385,0,ACTIVE
4691,53.88423,384.93719,0,ACTIVE
4692,53.7548,384.73723,0,ACTIVE
4693,53.61464,384.56863,0,ACTIVE
4694,53.62524,384.46862,0,ACTIVE
4695,53.63556,384.36861,0,ACTIVE
4696,53.63559,384.2686,0,ACTIVE
4697,53.63055,384.1372,0,ACTIVE
4698,53.64063,383.93719,0,ACTIVE
4699,53.70841,383.78429,0,ACTIVE
4700,53.67218,383.73429,0,ACTIVE
4701,53.71399,383.74714,0,ACTIVE
4702,53.77594,383.89712,0,ACTIVE
4703,53.78655,383.9843,0,ACTIVE
4704,53.77065,383.93429,0,ACTIVE
4705,53.75531,383.91572,0,ACTIVE
4706,53.75568,383.96572,0,ACTIVE
4707,53.82284,384.03145,0,ACTIVE
4708,53.80753,384.13145,0,ACTIVE
4709,53.83342,384.23145,0,ACTIVE
4710,53.83842,384.33146,0,ACTIVE
4711,53.8022,384.44718,0,ACTIVE
4712,53.79725,384.59715,0,ACTIVE
4713,53.79155,384.68429,0,ACTIVE
4714,53.75495,384.63429,0,ACTIVE
4715,53.70879,384.6,0,ACTIVE
4716,53.64102,384.6,0,ACTIVE
4717,53.67225,384.58426,0,ACTIVE
4718,53.71918,384.53426,0,ACTIVE
4719,53.7237,384.5,0,ACTIVE
4720,53.69734,384.5,0,ACTIVE
4721,53.69285,384.51574,0,ACTIVE
4722,53.625,384.56573,0,ACTIVE
4723,53.61966,384.61572,0,ACTIVE
4724,53.60402,384.66572,0,ACTIVE
4725,53.54152,384.7,0,ACTIVE
4726,53.48391,384.7,0,ACTIVE
4727,53.48438,384.7,0,ACTIVE
4728,53.41697,384.7,0,ACTIVE
4729,53.36473,384.66849,0,ACTIVE
4730,53.36425,384.56848,0,ACTIVE
4731,53.3442,384.45273,0,ACTIVE
4732,53.33838,384.30277,0,ACTIVE
4733,53.35938,384.2,0,ACTIVE
4734,53.3125,384.2,0,ACTIVE
4735,53.32764,384.1843,0,ACTIVE
4736,53.3184,384.13425,0,ACTIVE
4737,53.32274,384.05268,0,ACTIVE
4738,53.31844,383.90268,0,ACTIVE
4739,53.35451,383.7527,0,ACTIVE
4740,53.41703,383.60274,0,ACTIVE
4741,53.40678,383.38977,0,ACTIVE
4742,53.4213,383.03972,0,ACTIVE
4743,53.47411,382.73694,0,ACTIVE
4744,53.52155,382.53688,0,ACTIVE
4745,53.64011,382.33685,0,ACTIVE
4746,53.68211,382.13688,0,ACTIVE
4747,53.76024,381.858,0,ACTIVE
4748,53.87922,381.40794,0,ACTIVE
4749,53.96931,381.02105,0,ACTIVE
4750,54.0679,380.77103,0,ACTIVE
4751,54.27585,380.53683,0,ACTIVE
4752,54.43209,380.33686,0,ACTIVE
4753,54.52697,380.13688,0,ACTIVE
4754,54.62563,379.93688,0,ACTIVE
4755,54.8233,379.75264,0,ACTIVE
4756,54.95791,379.60259,0,ACTIVE
4757,55.15083,379.56326,0,ACTIVE
4758,55.30096,379.76325,0,ACTIVE
4759,55.47417,379.99487,0,ACTIVE
4760,55.50612,380.29492,0,ACTIVE
4761,55.66711,380.65821,0,ACTIVE
4762,55.83357,381.15809,0,ACTIVE
4763,55.8967,381.57901,0,ACTIVE
4764,55.99929,381.82905,0,ACTIVE
4765,56.08832,382.11069,0,ACTIVE
4766,56.10466,382.46066,0,ACTIVE
4767,56.10538,382.77903,0,ACTIVE
4768,56.20381,383.02903,0,ACTIVE
4769,56.20857,383.31066,0,ACTIVE
4770,56.16095,383.66073,0,ACTIVE
4771,56.20241,383.93164,0,ACTIVE
4772,56.2453,384.03162,0,ACTIVE
4773,56.20375,384.16329,0,ACTIVE
4774,56.16717,384.3635,0,ACTIVE
4775,56.15556,384.56371,0,ACTIVE
4776,56.15625,384.76393,0,ACTIVE
4777,56.125,384.88398,0,ACTIVE
4778,56.07653,384.83398,0,ACTIVE
4779,56.03672,384.81602,0,ACTIVE
4780,55.94766,384.86602,0,ACTIVE
4781,55.90699,384.99618,0,ACTIVE
4782,55.99844,385.29618,0,ACTIVE
4783,55.97421,385.70834,0,ACTIVE
4784,55.84841,386.35818,0,ACTIVE
4785,55.74842,386.88005,0,ACTIVE
4786,55.60315,387.13011,0,ACTIVE
4787,55.51563,387.41222,0,ACTIVE
4788,55.35389,387.76226,0,ACTIVE
4789,55.23361,387.98396,0,ACTIVE
4790,55.05153,387.93396,0,ACTIVE
4791,54.95225,387.80373,0,ACTIVE
4792,54.84375,387.50373,0,ACTIVE
4793,54.71799,387.09152,0,ACTIVE
4794,54.625,386.44184,0,ACTIVE
4795,54.60855,386,0,ACTIVE
4796,54.54595,386,0,ACTIVE
4797,54.44764,385.93581,0,ACTIVE
4798,54.43564,385.73583,0,ACTIVE
4799,54.40164,385.4877,0,ACTIVE
4800,54.33823,385.13763,0,ACTIVE
4801,54.17188,384.88394,0,ACTIVE
4802,54.25457,384.83394,0,ACTIVE
4803,54.13603,384.76789,0,ACTIVE
4804,54.08269,384.6679,0,ACTIVE
4805,54.10843,384.5679,0,ACTIVE
4806,54.13053,384.46788,0,ACTIVE
4807,54.08365,384.38393,0,ACTIVE
4808,54.07357,384.33393,0,ACTIVE
4809,54.07813,384.31607,0,ACTIVE
4810,54.07913,384.36607,0,ACTIVE
4811,54.06901,384.36787,0,ACTIVE
4812,54.06148,384.26786,0,ACTIVE
4813,54.02669,384.18393,0,ACTIVE
4814,53.9889,384.13394,0,ACTIVE
4815,53.97329,384.11606,0,ACTIVE
4816,54,384.16607,0,ACTIVE
4817,53.9375,384.16785,0,ACTIVE
4818,53.93648,384.06785,0,ACTIVE
4819,53.86041,383.98392,0,ACTIVE
4820,53.89619,383.93392,0,ACTIVE
4821,53.92083,383.86783,0,ACTIVE
4822,53.92851,383.76784,0,ACTIVE
4823,53.9375,383.6196,0,ACTIVE
4824,53.97774,383.36958,0,ACTIVE
4825,54.04688,383.16783,0,ACTIVE
4826,54.0625,383.06782,0,ACTIVE
4827,54.10381,382.93564,0,ACTIVE
4828,54.19867,382.73563,0,ACTIVE
4829,54.25558,382.6,0,ACTIVE
4830,54.31697,382.6,0,ACTIVE
4831,54.42854,382.6,0,ACTIVE
4832,54.48996,382.6,0,ACTIVE
4833,54.53683,382.6161,0,ACTIVE
4834,54.63176,382.66609,0,ACTIVE
4835,54.68305,382.71608,0,ACTIVE
4836,54.72549,382.7661,0,ACTIVE
4837,54.77682,382.81611,0,ACTIVE
4838,54.8694,382.86611,0,ACTIVE
4839,54.90181,382.9,0,ACTIVE
4840,54.89181,382.9,0,ACTIVE
4841,55.01003,382.88389,0,ACTIVE
4842,55.02122,382.83389,0,ACTIVE
4843,55.07252,382.81611,0,ACTIVE
4844,55.14944,382.86611,0,ACTIVE
4845,55.22436,382.88389,0,ACTIVE
4846,55.24874,382.83389,0,ACTIVE
4847,55.37061,382.76777,0,ACTIVE
4848,55.40625,382.66775,0,ACTIVE
4849,55.38188,382.6,0,ACTIVE
4850,55.47312,382.6,0,ACTIVE
4851,55.5625,382.6,0,ACTIVE
4852,55.61065,382.6,0,ACTIVE
4853,55.70437,382.53552,0,ACTIVE
4854,55.76998,382.33557,0,ACTIVE
4855,55.82378,382.21611,0,ACTIVE
4856,55.83636,382.26613,0,ACTIVE
4857,55.93316,382.28386,0,ACTIVE
4858,56.03125,382.23387,0,ACTIVE
4859,56.12631,382.16774,0,ACTIVE
4860,56.14063,382.06773,0,ACTIVE
4861,56.21875,382,0,ACTIVE
4862,56.3637,382,0,ACTIVE
4863,56.41324,381.91926,0,ACTIVE
4864,56.52828,381.6693,0,ACTIVE
4865,56.56949,381.46772,0,ACTIVE
4866,56.6945,381.3677,0,ACTIVE
4867,56.77129,381.21922,0,ACTIVE
4868,56.9375,380.96922,0,ACTIVE
4869,57.03691,380.73539,0,ACTIVE
4870,57.125,380.53541,0,ACTIVE
4871,57.23009,380.35156,0,ACTIVE
4872,57.4588,380.20155,0,ACTIVE
4873,57.54549,380.1,0,ACTIVE
4874,57.63211,380.1,0,ACTIVE
4875,57.78553,380.13228,0,ACTIVE
4876,57.91194,380.2323,0,ACTIVE
4877,58.03834,380.33231,0,ACTIVE
4878,58.179,380.43231,0,ACTIVE
4879,58.26138,380.56463,0,ACTIVE
4880,58.39209,380.76465,0,ACTIVE
4881,58.49576,380.91617,0,ACTIVE
4882,58.51563,380.96617,0,ACTIVE
4883,58.64484,381.04851,0,ACTIVE
4884,58.77703,381.19853,0,ACTIVE
4885,58.80406,381.36472,0,ACTIVE
4886,58.86358,381.56473,0,ACTIVE
4887,58.94889,381.76474,0,ACTIVE
4888,59.00878,381.96473,0,ACTIVE
4889,59.1109,382.14854,0,ACTIVE
4890,59.1547,382.29856,0,ACTIVE
4891,59.21875,382.46476,0,ACTIVE
4892,59.25417,382.66476,0,ACTIVE
4893,59.26981,382.84856,0,ACTIVE
4894,59.24427,382.99851,0,ACTIVE
4895,59.25572,383.16466,0,ACTIVE
4896,59.32239,383.36473,0,ACTIVE
4897,59.30835,383.56477,0,ACTIVE
4898,59.26148,383.76474,0,ACTIVE
4899,59.30514,383.96472,0,ACTIVE
4900,59.3125,384.16473,0,ACTIVE
4901,59.287,384.34856,0,ACTIVE
4902,59.20887,384.49857,0,ACTIVE
4903,59.25412,384.63239,0,ACTIVE
4904,59.28537,384.7324,0,ACTIVE
4905,59.25988,384.8162,0,ACTIVE
4906,59.16775,384.8662,0,ACTIVE
4907,59.16446,384.9,0,ACTIVE
4908,59.13154,384.9,0,ACTIVE
4909,59.06419,384.9,0,ACTIVE
4910,59.01152,384.9,0,ACTIVE
4911,59.01563,384.9,0,ACTIVE
4912,58.96298,384.9,0,ACTIVE
4913,58.9202,384.88379,0,ACTIVE
4914,58.9178,384.83379,0,ACTIVE
4915,58.82404,384.81622,0,ACTIVE
4916,58.80672,384.86622,0,ACTIVE
4917,58.78125,384.88378,0,ACTIVE
4918,58.79861,384.83378,0,ACTIVE
4919,58.7697,384.81622,0,ACTIVE
4920,58.74421,384.86623,0,ACTIVE
4921,58.72278,384.88377,0,ACTIVE
4922,58.62097,384.83377,0,ACTIVE
4923,58.62096,384.83246,0,ACTIVE
4924,58.63304,384.93244,0,ACTIVE
4925,58.5567,384.98378,0,ACTIVE
4926,58.54688,384.93378,0,ACTIVE
4927,58.52544,384.93245,0,ACTIVE
4928,58.52724,385.03246,0,ACTIVE
4929,58.4335,385.06754,0,ACTIVE
4930,58.36918,384.96755,0,ACTIVE
4931,58.30852,384.91623,0,ACTIVE
4932,58.37101,384.96623,0,ACTIVE
4933,58.28707,385,0,ACTIVE
4934,58.28708,385,0,ACTIVE
4935,58.27542,385.01615,0,ACTIVE
4936,58.23042,385.0662,0,ACTIVE
4937,58.13855,385.06753,0,ACTIVE
4938,58.16419,384.96752,0,ACTIVE
4939,58.10353,384.93248,0,ACTIVE
4940,58.11915,385.03249,0,ACTIVE
4941,57.99606,385.08376,0,ACTIVE
4942,58.02934,385.03379,0,ACTIVE
4943,57.98438,385.0162,0,ACTIVE
4944,57.95706,385.06623,0,ACTIVE
4945,57.92773,385.1,0,ACTIVE
4946,57.88869,385.1,0,ACTIVE
4947,57.85744,385.13251,0,ACTIVE
4948,57.82617,385.2325,0,ACTIVE
4949,57.73438,385.28375,0,ACTIVE
